strain,resistance,mecA,no_of_SCCmec,single_gene_prediction,whole_cassette_prediction,wcp_pident,agreement
1280_27490,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.0,True
1418398_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,True
1280_4346,MSSA,False,0,,,0.0,True
1280_19628,MRSA,True,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),79.18,False
1608879_4,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.33,True
1280_18601,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.92,True
1280_3997,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.69,True
1421894_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.99,True
1280_13712,MRSA,True,1,SCCmec_type_IVb(2B),SCCmec_type_IVb(2B),96.61,True
1280_4649,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,True
1410773_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.85,True
1280_25145,MRSA,True,Multiple,SCCmec_type_IV(2B),SCCmec_type_II(2A),51.87,False
1280_3858,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,True
1280_4752,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.7,True
46170_600,MSSA,False,0,,,0.0,True
1410797_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.91,True
1280_10140,MSSA,False,0,,,0.0,True
1412755_3,MSSA,False,0,,,0.0,True
46170_166,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.05,True
1280_3818,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.76,True
46170_358,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.95,True
1280_27480,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.99,True
1410849_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.54,True
1280_4687,MRSA,True,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.74,True
1417176_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.95,True
1280_4410,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.88,True
1280_25975,MSSA,False,0,,,0.0,True
1280_4536,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.85,True
46170_360,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,True
1418425_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.75,True
1421855_3,MRSA,True,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),78.83,False
1280_4052,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.87,True
1280_4680,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.67,True
46170_167,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.07,True
1280_4414,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,True
1418384_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.46,True
1280_13706,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.75,True
1280_18509,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.0,True
1280_13639,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,True
1280_4735,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.04,True
1280_3873,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,True
1409367_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.52,True
1280_3827,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.73,True
1280_3848,MSSA,False,0,,,0.0,True
1280_3939,MSSA,False,0,,,0.0,True
561307_22,MSSA,False,0,,,0.0,True
1417187_3,MRSA,True,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),79.58,False
1280_4647,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,True
1412807_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.02,True
1409644_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.06,True
1280_21781,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,True
1280_28564,MSSA,False,0,,,0.0,True
1280_29076,MSSA,False,0,,,0.0,True
1280_12578,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.91,True
1280_4827,MSSA,False,0,,,0.0,True
1280_4667,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.79,True
1280_4017,MSSA,False,0,,,0.0,True
1412752_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.79,True
1280_4750,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.95,True
1411516_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,True
1418441_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.75,True
1409595_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.5,True
1280_4714,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.69,True
1418347_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,True
1417073_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.96,True
1280_4789,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,True
1418355_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,True
1280_4745,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.92,True
1410749_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.72,True
1739530_3,MSSA,False,0,,,0.0,True
1280_3846,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.82,True
1280_4806,MSSA,False,0,,,0.0,True
1280_3831,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.92,True
1417115_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,True
1280_4016,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.85,True
1280_12288,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,True
1280_21823,MRSA,True,Multiple,SCCmec_type_IV(2B),SCCmec_type_IV(2B),95.61,True
1412695_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.98,True
1412747_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.9,True
46170_608,MSSA,False,0,,,0.0,True
1421865_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.87,True
1418321_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.72,True
1418381_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.69,True
1280_16159,MRSA,True,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.83,True
1280_7290,MRSA,True,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),79.23,False
1280_23608,MSSA,False,0,,,0.0,True
1412720_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,True
1402807_3,MRSA,True,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),76.37,False
1417165_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.58,True
1280_4491,MSSA,False,0,,,0.0,True
1409617_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,True
1280_4430,MSSA,False,0,,,0.0,True
1280_24877,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.88,True
1280_12417,MSSA,False,0,,,0.0,True
1280_3966,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,True
1280_4534,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,True
1280_4382,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.01,True
1280_4676,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.02,True
1280_27476,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.0,True
1410814_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,True
1410834_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.73,True
1608890_4,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.17,True
1280_4029,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),91.13,True
1417061_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.9,True
1280_12486,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.82,True
1402812_3,MRSA,True,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),74.62,False
1409697_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.55,True
1402775_3,MRSA,True,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),76.26,False
1280_12405,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.05,True
1417090_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,True
904776_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.53,True
1280_4530,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.01,True
1280_19786,MRSA,True,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),79.18,False
1410843_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.9,True
1608873_4,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.73,True
1280_4059,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,True
1280_4859,MRSA,True,Multiple,SCCmec_type_IV(2B),SCCmec_type_IV(2B),89.05,True
1280_4472,MSSA,False,0,,,0.0,True
1280_4053,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.68,True
1418380_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.35,True
1280_4666,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.0,True
1280_4670,MSSA,False,0,,,0.0,True
1280_27463,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,True
1280_8135,MSSA,False,0,,,0.0,True
1280_25776,MSSA,False,0,,,0.0,True
1280_4703,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.79,True
1280_4645,MRSA,True,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.68,True
1280_27635,MRSA,True,Multiple,SCCmec_type_V(5C2),SCCmec_type_V(5C2&5),68.5,False
1410825_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.87,True
1280_3808,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.82,True
1280_3989,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.78,True
1421886_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,True
1421872_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.35,True
1417179_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.8,True
1417152_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.62,True
1412670_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.62,True
1280_17964,MSSA,False,0,,,0.0,True
1280_4764,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.7,True
1280_3719,MSSA,False,0,,,0.0,True
1280_4727,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.52,True
1280_4756,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.67,True
1421871_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,True
1409409_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.74,True
1280_4985,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.0,True
1410756_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.87,True
1280_3987,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.69,True
1410686_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,True
1402776_3,MRSA,True,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),75.16,False
1280_4815,MSSA,False,0,,,0.0,True
904734_3,MSSA,False,0,,,0.0,True
1412651_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.66,True
1280_23559,MSSA,False,0,,,0.0,True
1410780_3,MRSA,True,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),79.81,False
1409360_3,MRSA,True,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),79.19,False
1280_4953,MSSA,False,0,,,0.0,True
1409533_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.79,True
1411563_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.82,True
1421899_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),85.54,True
1412664_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.61,True
1280_4678,MSSA,False,0,,,0.0,True
1410689_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,True
1280_12306,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.7,True
46170_249,MSSA,False,0,,,0.0,True
1280_4776,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.53,True
1280_4436,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.98,True
1280_4729,MRSA,True,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),80.2,False
1280_4939,MSSA,False,0,,,0.0,True
1280_9942,MSSA,False,0,,,0.0,True
1280_18602,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.92,True
1280_4518,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.95,True
1410751_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.63,True
1280_11685,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.0,True
1280_4915,MSSA,False,0,,,0.0,True
1280_26408,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.75,True
1280_4989,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.99,True
1421839_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.46,True
1280_4646,MSSA,False,0,,,0.0,True
1280_15994,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,True
1280_10027,MSSA,False,0,,,0.0,True
1410908_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.66,True
1280_4814,MRSA,True,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),83.16,True
1410810_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.75,True
1409364_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.17,True
1458279_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.01,True
1280_3908,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.14,True
1409741_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.76,True
1417107_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.51,True
1410886_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.79,True
1280_27472,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.98,True
46170_344,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.95,True
46170_359,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,True
1280_4037,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,True
1280_21623,MSSA,False,0,,,0.0,True
1412781_3,MRSA,True,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),77.77,False
1412653_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,True
46170_161,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,True
1280_4690,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),91.32,True
1410741_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.48,True
1280_3532,MSSA,False,0,,,0.0,True
1280_4505,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.82,True
1410910_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,True
1280_4447,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.29,True
1280_28565,MSSA,False,0,,,0.0,True
46170_639,MSSA,False,0,,,0.0,True
1280_27481,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.0,True
1412711_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,True
1280_16711,MRSA,True,1,SCCmec_type_IVb(2B),SCCmec_type_IVb(2B),96.36,True
1412790_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.71,True
1411513_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.24,True
1409730_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,True
1421844_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.89,True
1280_3889,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.9,True
1409417_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.74,True
1280_3850,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,True
1280_3961,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.64,True
1417091_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.6,True
1280_4849,MSSA,False,0,,,0.0,True
1280_4682,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,True
1280_12607,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.9,True
1280_3893,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.69,True
1410903_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.42,True
1280_12505,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.65,True
1280_12444,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.99,True
1280_7287,MRSA,True,Multiple,SCCmec_type_IV(2B),SCCmec_type_IV(2B),85.14,True
1280_4786,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.89,True
1280_3851,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.05,True
1280_4657,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,True
1280_3816,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.95,True
1608878_4,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.11,True
1409438_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,True
1409379_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.79,True
1280_17986,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.48,True
1417126_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.59,True
1280_27498,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.0,True
1409780_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.01,True
1280_12533,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.64,True
1280_4719,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.91,True
1280_20975,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.03,True
1410740_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.12,True
46170_163,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.04,True
1412731_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.6,True
1417223_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.91,True
1280_4392,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.6,True
1280_3924,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.79,True
1280_4458,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.78,True
1280_3938,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,True
1280_11658,MSSA,False,0,,,0.0,True
1409464_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.45,True
1280_3984,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.0,True
1418338_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.59,True
1280_16632,MSSA,False,0,,,0.0,True
1421856_3,MRSA,True,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),76.75,False
46170_176,MRSA,True,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.74,True
1280_4486,MRSA,True,1,SCCmec_type_IVd(2B),SCCmec_type_IVd(2B),96.56,True
1280_4014,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.97,True
1280_4528,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.0,True
1410763_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.71,True
1280_17853,MSSA,False,0,,,0.0,True
1280_4707,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,True
1410828_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.98,True
1280_4669,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,True
1409443_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.21,True
1280_3958,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.68,True
1409490_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.55,True
1417178_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,True
1409426_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,True
1280_27464,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,True
1418275_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.62,True
1421889_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.75,True
46170_349,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,True
46170_352,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.82,True
1280_18508,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,True
1417067_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.92,True
1280_12451,MSSA,False,0,,,0.0,True
1417172_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.78,True
1417068_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.99,True
1410905_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,True
1410876_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.75,True
1280_3860,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.49,True
1280_3854,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),91.18,True
1280_3885,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.89,True
1157002_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.1,True
1280_12371,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.6,True
1156996_3,MRSA,True,Multiple,SCCmec_type_IV(2B),SCCmec_type_IV(2B),88.28,True
1280_2220,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.21,True
1280_30798,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.03,True
1280_4504,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,True
1418412_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.92,True
1280_4731,MSSA,False,0,,,0.0,True
1280_4977,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.05,True
1280_4931,MSSA,False,0,,,0.0,True
1280_24896,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.54,True
1280_12293,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.92,True
1280_11672,MSSA,False,0,,,0.0,True
1418382_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,True
1280_4785,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.55,True
1409604_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.95,True
1280_12587,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,True
1409487_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,True
