# Automatic mecA detection and and mecA type prediction,,,,,,,
strain,resistance,mecA,no_of_SCCmec,single_gene_prediction,whole_cassette_prediction,wcp_pident,agreement
1280_4674,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1409505_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,TRUE
1409614_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.52,TRUE
543539_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.34,TRUE
1417106_3,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),77.66,FALSE
1280_8407,MSSA,FALSE,0,,,0,TRUE
1280_4502,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.64,TRUE
1280_4654,MSSA,FALSE,0,,,0,TRUE
1280_4475,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.89,TRUE
1280_4419,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.81,TRUE
1412673_3,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),79.65,FALSE
1280_4045,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),91.32,TRUE
1280_4023,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.95,TRUE
1280_4783,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.78,TRUE
1280_4492,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1280_4733,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.96,TRUE
1412704_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.97,TRUE
1280_3967,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.79,TRUE
1412665_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.52,TRUE
1409602_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,TRUE
1410684_3,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),78.77,FALSE
1280_3717,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.12,TRUE
1280_4972,MSSA,FALSE,0,,,0,TRUE
1417202_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.58,TRUE
1280_4835,MSSA,FALSE,0,,,0,TRUE
1417153_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.75,TRUE
1421863_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.06,TRUE
1280_23614,MSSA,FALSE,0,,,0,TRUE
1410857_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.72,TRUE
1280_13679,MRSA,TRUE,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.84,TRUE
1280_16761,MRSA,TRUE,1,SCCmec_type_IVd(2B),SCCmec_type_IVd(2B),99.74,TRUE
1421888_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.38,TRUE
1280_4770,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.87,TRUE
1280_3900,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.17,TRUE
1418385_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.92,TRUE
1280_11676,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.97,TRUE
1280_3821,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.21,TRUE
1280_4400,MSSA,FALSE,0,,,0,TRUE
1280_12544,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.77,TRUE
1280_4377,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.91,TRUE
1280_12343,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1280_3914,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1280_18639,MRSA,TRUE,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.48,TRUE
1412657_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.84,TRUE
1280_17773,MSSA,FALSE,0,,,0,TRUE
1280_3977,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.96,TRUE
46170_178,MRSA,TRUE,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.86,TRUE
1280_9976,MSSA,FALSE,0,,,0,TRUE
1280_27506,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,TRUE
1280_4378,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,TRUE
1280_17873,MSSA,FALSE,0,,,0,TRUE
1280_12363,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.66,TRUE
1280_12365,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.64,TRUE
1280_4340,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
1280_4685,MSSA,FALSE,0,,,0,TRUE
1280_10459,MRSA,TRUE,1,SCCmec_type_IVd(2B),SCCmec_type_IVd(2B),99.49,TRUE
1280_17967,MSSA,FALSE,0,,,0,TRUE
1280_4728,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1280_11679,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1280_21784,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,TRUE
1280_27497,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.04,TRUE
1280_4990,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,TRUE
1417216_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.85,TRUE
1280_28646,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.05,TRUE
1280_4431,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),79.21,FALSE
1280_12291,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.97,TRUE
46170_356,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.91,TRUE
1410718_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.19,TRUE
1280_15933,MSSA,FALSE,0,,,0,TRUE
1280_4489,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1280_4724,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87,TRUE
1410878_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.66,TRUE
1280_3811,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.39,TRUE
1280_4438,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.85,TRUE
1410776_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.6,TRUE
1417092_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.73,TRUE
1280_4365,MSSA,FALSE,0,,,0,TRUE
1417197_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.41,TRUE
1409396_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.44,TRUE
1388667_3,MRSA,TRUE,Multiple,SCCmec_type_IV(2B),SCCmec_type_IV(2B),91.87,TRUE
1280_17980,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.35,TRUE
1412742_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.73,TRUE
1409512_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.89,TRUE
1417166_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1280_3620,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.82,TRUE
1409526_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.01,TRUE
46170_345,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
1417103_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.83,TRUE
1157003_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,TRUE
1410690_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
1280_4058,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
1412659_3,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),78.94,FALSE
1409420_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.05,TRUE
1280_12295,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1409524_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.8,TRUE
1280_4422,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.51,TRUE
1280_3947,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,TRUE
1409622_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.91,TRUE
1418342_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.54,TRUE
1409724_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1417143_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.75,TRUE
1280_12457,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.89,TRUE
1280_8535,MSSA,FALSE,0,,,0,TRUE
1411564_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.75,TRUE
1412725_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
1280_3839,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,TRUE
1280_11678,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.05,TRUE
1280_4524,MSSA,FALSE,0,,,0,TRUE
1412799_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.08,TRUE
1410859_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1280_8149,MSSA,FALSE,0,,,0,TRUE
1280_3926,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,TRUE
1280_13676,MRSA,TRUE,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),92.92,TRUE
1410734_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.48,TRUE
1280_25115,MRSA,TRUE,Multiple,SCCmec_type_IV(2B),SCCmec_type_II(2A),51.76,FALSE
1418370_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.38,TRUE
46170_160,MRSA,TRUE,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.84,TRUE
1421882_3,MRSA,TRUE,1,SCCmec_type_IVd(2B),SCCmec_type_IVd(2B),93.64,TRUE
1280_4523,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1411558_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.72,TRUE
1280_4937,MSSA,FALSE,0,,,0,TRUE
1280_23313,MRSA,TRUE,1,SCCmec_type_II(2A),SCCmec_type_II(2A),54.5,TRUE
1280_3352,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,TRUE
1241616_6,MSSA,FALSE,0,,,0,TRUE
1280_17982,MRSA,TRUE,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.63,TRUE
1409436_3,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),79.12,FALSE
1280_27484,MRSA,TRUE,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.86,TRUE
1418369_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.29,TRUE
1412627_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.05,TRUE
1409503_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.82,TRUE
1280_27495,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.95,TRUE
1280_12292,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.87,TRUE
1280_11656,MSSA,FALSE,0,,,0,TRUE
1280_4394,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.82,TRUE
46170_354,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.91,TRUE
1280_4399,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.87,TRUE
1280_21137,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),78.28,FALSE
1418339_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1418395_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.52,TRUE
1156995_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,TRUE
1280_8134,MSSA,FALSE,0,,,0,TRUE
1417102_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.31,TRUE
1417147_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.83,TRUE
1280_5958,MRSA,TRUE,Multiple,SCCmec_type_VI(4B),SCCmec_type_VIII(4A),72.57,FALSE
1280_3859,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.92,TRUE
1280_4457,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1280_16170,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.64,TRUE
1421878_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.73,TRUE
46170_170,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.97,TRUE
1421880_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.75,TRUE
1280_12342,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.95,TRUE
1280_16137,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.96,TRUE
1280_12423,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.74,TRUE
1280_3837,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.71,TRUE
1409427_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.72,TRUE
1280_30863,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1280_4860,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,TRUE
1411532_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.01,TRUE
1411561_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.04,TRUE
93061_132,MSSA,FALSE,0,,,0,TRUE
1409781_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.79,TRUE
1280_17834,MSSA,FALSE,0,,,0,TRUE
1280_27490,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
1418398_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1280_4346,MSSA,FALSE,0,,,0,TRUE
1280_19628,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),79.18,FALSE
1608879_4,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.33,TRUE
1280_18601,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.92,TRUE
1280_3997,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.69,TRUE
1421894_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.99,TRUE
1280_13712,MRSA,TRUE,1,SCCmec_type_IVb(2B),SCCmec_type_IVb(2B),96.61,TRUE
1280_4649,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1410773_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.85,TRUE
1280_25145,MRSA,TRUE,Multiple,SCCmec_type_IV(2B),SCCmec_type_II(2A),51.87,FALSE
1280_3858,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1280_4752,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.7,TRUE
46170_600,MSSA,FALSE,0,,,0,TRUE
1410797_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.91,TRUE
1280_10140,MSSA,FALSE,0,,,0,TRUE
1412755_3,MSSA,FALSE,0,,,0,TRUE
46170_166,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.05,TRUE
1280_3818,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.76,TRUE
46170_358,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.95,TRUE
1280_27480,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.99,TRUE
1410849_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.54,TRUE
1280_4687,MRSA,TRUE,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.74,TRUE
1417176_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.95,TRUE
1280_4410,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.88,TRUE
1280_25975,MSSA,FALSE,0,,,0,TRUE
1280_4536,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.85,TRUE
46170_360,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,TRUE
1418425_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.75,TRUE
1421855_3,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),78.83,FALSE
1280_4052,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.87,TRUE
1280_4680,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.67,TRUE
46170_167,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.07,TRUE
1280_4414,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1418384_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.46,TRUE
1280_13706,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.75,TRUE
1280_18509,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
1280_13639,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1280_4735,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.04,TRUE
1280_3873,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1409367_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.52,TRUE
1280_3827,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.73,TRUE
1280_3848,MSSA,FALSE,0,,,0,TRUE
1280_3939,MSSA,FALSE,0,,,0,TRUE
561307_22,MSSA,FALSE,0,,,0,TRUE
1417187_3,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),79.58,FALSE
1280_4647,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1412807_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.02,TRUE
1409644_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.06,TRUE
1280_21781,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,TRUE
1280_28564,MSSA,FALSE,0,,,0,TRUE
1280_29076,MSSA,FALSE,0,,,0,TRUE
1280_12578,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.91,TRUE
1280_4827,MSSA,FALSE,0,,,0,TRUE
1280_4667,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.79,TRUE
1280_4017,MSSA,FALSE,0,,,0,TRUE
1412752_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.79,TRUE
1280_4750,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.95,TRUE
1411516_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1418441_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.75,TRUE
1409595_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.5,TRUE
1280_4714,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.69,TRUE
1418347_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1417073_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.96,TRUE
1280_4789,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,TRUE
1418355_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,TRUE
1280_4745,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.92,TRUE
1410749_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.72,TRUE
1739530_3,MSSA,FALSE,0,,,0,TRUE
1280_3846,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.82,TRUE
1280_4806,MSSA,FALSE,0,,,0,TRUE
1280_3831,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.92,TRUE
1417115_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,TRUE
1280_4016,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.85,TRUE
1280_12288,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,TRUE
1280_21823,MRSA,TRUE,Multiple,SCCmec_type_IV(2B),SCCmec_type_IV(2B),95.61,TRUE
1412695_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.98,TRUE
1412747_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.9,TRUE
46170_608,MSSA,FALSE,0,,,0,TRUE
1421865_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.87,TRUE
1418321_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.72,TRUE
1418381_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.69,TRUE
1280_16159,MRSA,TRUE,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.83,TRUE
1280_7290,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),79.23,FALSE
1280_23608,MSSA,FALSE,0,,,0,TRUE
1412720_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,TRUE
1402807_3,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),76.37,FALSE
1417165_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.58,TRUE
1280_4491,MSSA,FALSE,0,,,0,TRUE
1409617_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1280_4430,MSSA,FALSE,0,,,0,TRUE
1280_24877,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.88,TRUE
1280_12417,MSSA,FALSE,0,,,0,TRUE
1280_3966,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1280_4534,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1280_4382,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.01,TRUE
1280_4676,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.02,TRUE
1280_27476,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
1410814_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,TRUE
1410834_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.73,TRUE
1608890_4,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.17,TRUE
1280_4029,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),91.13,TRUE
